id_nivel,elemento,estado_ionizacion,espectro,configuracion,termino,j_valor,j_texto,j_resuelto,g,energia_ev,energia_interpolada,incertidumbre_ev,referencia
006002.000408,C,2,C II,2s2.12i,2I,5.5,11/2,True,12.0,24.005168,True,1.2e-05,L22145
006002.000409,C,2,C II,2s2.12i,2I,6.5,13/2,True,14.0,24.005168,True,1.2e-05,L22145
006002.000424,C,2,C II,2s2.12k,2K*,6.5,13/2,True,14.0,24.005198,True,1.2e-05,L22145
006002.000425,C,2,C II,2s2.12k,2K*,7.5,15/2,True,16.0,24.005198,True,1.2e-05,L22145
006002.000233,C,2,C II,2s2.13f,2F*,2.5,5/2,True,6.0,24.059804,True,1.4e-05,L22145
006002.000234,C,2,C II,2s2.13f,2F*,3.5,7/2,True,8.0,24.059804,True,1.4e-05,L22145
006002.000386,C,2,C II,2s2.13g,2G,3.5,7/2,True,8.0,24.060822,True,9e-06,L22145
006002.000387,C,2,C II,2s2.13g,2G,4.5,9/2,True,10.0,24.060822,True,9e-06,L22145
006002.000392,C,2,C II,2s2.13h,2H*,4.5,9/2,True,10.0,24.061022,True,1.2e-05,L22145
006002.000393,C,2,C II,2s2.13h,2H*,5.5,11/2,True,12.0,24.061022,True,1.2e-05,L22145
006002.000410,C,2,C II,2s2.13i,2I,5.5,11/2,True,12.0,24.061085,True,1.2e-05,L22145
006002.000411,C,2,C II,2s2.13i,2I,6.5,13/2,True,14.0,24.061085,True,1.2e-05,L22145
006002.000426,C,2,C II,2s2.13k,2K*,6.5,13/2,True,14.0,24.061109,True,1.2e-05,L22145
006002.000427,C,2,C II,2s2.13k,2K*,7.5,15/2,True,16.0,24.061109,True,1.2e-05,L22145
006002.000236,C,2,C II,2s2.14f,2F*,2.5,5/2,True,6.0,24.10424,False,8e-05,L22145
006002.000237,C,2,C II,2s2.14f,2F*,3.5,7/2,True,8.0,24.10424,False,8e-05,L22145
006002.000252,C,2,C II,2s2.14g,2G,3.5,7/2,True,8.0,24.10527,False,3e-05,L22145
006002.000229,C,2,C II,2s2.14g,2G,4.5,9/2,True,10.0,24.10527,False,3e-05,L22145
006002.000394,C,2,C II,2s2.14h,2H*,4.5,9/2,True,10.0,24.105402,True,1.2e-05,L22145
006002.000395,C,2,C II,2s2.14h,2H*,5.5,11/2,True,12.0,24.105402,True,1.2e-05,L22145
006002.000412,C,2,C II,2s2.14i,2I,5.5,11/2,True,12.0,24.105452,True,1.2e-05,L22145
006002.000413,C,2,C II,2s2.14i,2I,6.5,13/2,True,14.0,24.105452,True,1.2e-05,L22145
006002.000428,C,2,C II,2s2.14k,2K*,6.5,13/2,True,14.0,24.105472,True,1.2e-05,L22145
006002.000429,C,2,C II,2s2.14k,2K*,7.5,15/2,True,16.0,24.105472,True,1.2e-05,L22145
006002.000268,C,2,C II,2s2.15d,2D,1.5,3/2,True,4.0,24.1323,False,0.0023,L22145
006002.000269,C,2,C II,2s2.15d,2D,2.5,5/2,True,6.0,24.1323,False,0.0023,L22145
006002.000384,C,2,C II,2s2.15f,2F*,2.5,5/2,True,6.0,24.140407,True,1.4e-05,L22145
006002.000385,C,2,C II,2s2.15f,2F*,3.5,7/2,True,8.0,24.140407,True,1.4e-05,L22145
006002.000388,C,2,C II,2s2.15g,2G,3.5,7/2,True,8.0,24.141072,True,1e-05,L22145
006002.000389,C,2,C II,2s2.15g,2G,4.5,9/2,True,10.0,24.141072,True,1e-05,L22145
006002.000396,C,2,C II,2s2.15h,2H*,4.5,9/2,True,10.0,24.141204,True,1.2e-05,L22145
006002.000397,C,2,C II,2s2.15h,2H*,5.5,11/2,True,12.0,24.141204,True,1.2e-05,L22145
006002.000415,C,2,C II,2s2.15i,2I,6.5,13/2,True,14.0,24.141245,True,1.2e-05,L22145
006002.000414,C,2,C II,2s2.15i,2I,5.5,11/2,True,12.0,24.141245,True,1.2e-05,L22145
006002.000431,C,2,C II,2s2.15k,2K*,7.5,15/2,True,16.0,24.141261,True,1.2e-05,L22145
006002.000430,C,2,C II,2s2.15k,2K*,6.5,13/2,True,14.0,24.141261,True,1.2e-05,L22145
006002.000078,C,2,C II,2s.2p.(3P*).3d,4F*,1.5,3/2,True,4.0,24.270232,False,6e-06,L22145
006002.000079,C,2,C II,2s.2p.(3P*).3d,4F*,2.5,5/2,True,6.0,24.271876,False,6e-06,L22145
006002.000080,C,2,C II,2s.2p.(3P*).3d,4F*,3.5,7/2,True,8.0,24.274339,False,6e-06,L22145
006002.000081,C,2,C II,2s.2p.(3P*).3d,4F*,4.5,9/2,True,10.0,24.277795,False,6e-06,L22145
006002.000082,C,2,C II,2s.2p.(3P*).3d,4D*,0.5,1/2,True,2.0,24.37008,False,7e-06,L22145
006002.000083,C,2,C II,2s.2p.(3P*).3d,4D*,1.5,3/2,True,4.0,24.370757,False,6e-06,L22145
006002.000084,C,2,C II,2s.2p.(3P*).3d,4D*,2.5,5/2,True,6.0,24.3718,False,6e-06,L22145
006002.000085,C,2,C II,2s.2p.(3P*).3d,4D*,3.5,7/2,True,8.0,24.373054,False,6e-06,L22145
006002.Lim001,C,2,C II,C III (2s2 1S<0>),Limit,,---,False,,24.383143,False,1.2e-05,L22145
006002.000087,C,2,C II,2s.2p.(3P*).3d,2D*,1.5,3/2,True,4.0,24.601624,False,5e-06,L22145
006002.000088,C,2,C II,2s.2p.(3P*).3d,2D*,2.5,5/2,True,6.0,24.602961,False,5e-06,L22145
006002.000089,C,2,C II,2s.2p.(3P*).3d,4P*,2.5,5/2,True,6.0,24.653514,False,6e-06,L22145
006002.000090,C,2,C II,2s.2p.(3P*).3d,4P*,1.5,3/2,True,4.0,24.656151,False,6e-06,L22145
006002.000091,C,2,C II,2s.2p.(3P*).3d,4P*,0.5,1/2,True,2.0,24.657857,False,6e-06,L22145
006002.000092,C,2,C II,2s.2p.(3P*).3d,2F*,2.5,5/2,True,6.0,24.789558,False,2e-05,L22145
006002.000093,C,2,C II,2s.2p.(3P*).3d,2F*,3.5,7/2,True,8.0,24.794748,False,1.6e-05,L22145
006002.000094,C,2,C II,2s.2p.(3P*).3d,2P*,1.5,3/2,True,4.0,25.067108,False,6e-06,L22145
006002.000095,C,2,C II,2s.2p.(3P*).3d,2P*,0.5,1/2,True,2.0,25.07017,False,6e-06,L22145
006002.000096,C,2,C II,2s.2p.(3P*).4s,4P*,0.5,1/2,True,2.0,25.981185,False,6e-06,L22145
006002.000097,C,2,C II,2s.2p.(3P*).4s,4P*,1.5,3/2,True,4.0,25.984173,False,6e-06,L22145
006002.000098,C,2,C II,2s.2p.(3P*).4s,4P*,2.5,5/2,True,6.0,25.989855,False,6e-06,L22145
006002.000099,C,2,C II,2s.2p.(3P*).4p,2P,0.5,1/2,True,2.0,26.58275,False,9e-06,L22145
006002.000100,C,2,C II,2s.2p.(3P*).4p,2P,1.5,3/2,True,4.0,26.585924,False,6e-06,L22145
006002.000101,C,2,C II,2s.2p.(3P*).4p,4D,0.5,1/2,True,2.0,26.626817,False,1.4e-05,L22145
006002.000102,C,2,C II,2s.2p.(3P*).4p,4D,1.5,3/2,True,4.0,26.628437,False,7e-06,L22145
006002.000103,C,2,C II,2s.2p.(3P*).4p,4D,2.5,5/2,True,6.0,26.631221,False,6e-06,L22145
006002.000104,C,2,C II,2s.2p.(3P*).4p,4D,3.5,7/2,True,8.0,26.635493,False,6e-06,L22145
006002.000105,C,2,C II,2s.2p.(3P*).4p,4S,1.5,3/2,True,4.0,26.751796,False,6e-06,L22145
006002.000106,C,2,C II,2s.2p.(3P*).4p,4P,0.5,1/2,True,2.0,26.825558,False,1.1e-05,L22145
006002.000107,C,2,C II,2s.2p.(3P*).4p,4P,1.5,3/2,True,4.0,26.827651,False,6e-06,L22145
006002.000108,C,2,C II,2s.2p.(3P*).4p,4P,2.5,5/2,True,6.0,26.830251,False,7e-06,L22145
006002.000257,C,2,C II,2s.2p.(3P*).4p,2D,1.5,3/2,True,4.0,26.8893,False,0.0012,L22145
006002.000109,C,2,C II,2s.2p.(3P*).4p,2D,2.5,5/2,True,6.0,26.895,False,0.0011,L22145
006002.000270,C,2,C II,2s.2p.(3P*).4p,2S,0.5,1/2,True,2.0,27.078,False,0.004,L22145
006002.000110,C,2,C II,2s.2p.(3P*).4d,4F*,1.5,3/2,True,4.0,27.22166,False,5e-05,L22145
006002.000111,C,2,C II,2s.2p.(3P*).4d,4F*,2.5,5/2,True,6.0,27.223235,False,1.4e-05,L22145
006002.000112,C,2,C II,2s.2p.(3P*).4d,4F*,3.5,7/2,True,8.0,27.225788,False,1e-05,L22145
006002.000113,C,2,C II,2s.2p.(3P*).4d,4F*,4.5,9/2,True,10.0,27.22939,False,5e-05,L22145
006002.000114,C,2,C II,2s.2p.(3P*).4d,4D*,0.5,1/2,True,2.0,27.292087,False,1.1e-05,L22145
006002.000115,C,2,C II,2s.2p.(3P*).4d,4D*,1.5,3/2,True,4.0,27.292748,False,9e-06,L22145
006002.000116,C,2,C II,2s.2p.(3P*).4d,4D*,2.5,5/2,True,6.0,27.29381,False,9e-06,L22145
006002.000117,C,2,C II,2s.2p.(3P*).4d,4D*,3.5,7/2,True,8.0,27.295185,False,1e-05,L22145
006002.000118,C,2,C II,2s.2p.(3P*).4d,2D*,1.5,3/2,True,4.0,27.351096,False,1.6e-05,L22145
006002.000119,C,2,C II,2s.2p.(3P*).4d,2D*,2.5,5/2,True,6.0,27.352706,False,1.2e-05,L22145
006002.000120,C,2,C II,2s.2p.(3P*).4d,4P*,2.5,5/2,True,6.0,27.377159,False,1e-05,L22145
006002.000121,C,2,C II,2s.2p.(3P*).4d,4P*,1.5,3/2,True,4.0,27.3797,False,1e-05,L22145
006002.000122,C,2,C II,2s.2p.(3P*).4d,4P*,0.5,1/2,True,2.0,27.381301,False,1e-05,L22145
006002.000123,C,2,C II,2s.2p.(3P*).4f,2F,2.5,5/2,True,6.0,27.411529,False,6e-06,L22145
006002.000127,C,2,C II,2s.2p.(3P*).4f,2F,3.5,7/2,True,8.0,27.413617,False,6e-06,L22145
006002.000124,C,2,C II,2s.2p.(3P*).4f,4F,1.5,3/2,True,4.0,27.412155,False,6e-06,L22145
006002.000125,C,2,C II,2s.2p.(3P*).4f,4F,3.5,7/2,True,8.0,27.412647,False,6e-06,L22145
006002.000126,C,2,C II,2s.2p.(3P*).4f,4F,2.5,5/2,True,6.0,27.412802,False,6e-06,L22145
006002.000128,C,2,C II,2s.2p.(3P*).4f,4F,4.5,9/2,True,10.0,27.414114,False,9e-06,L22145
006002.000129,C,2,C II,2s.2p.(3P*).4d,2F*,2.5,5/2,True,6.0,27.457651,False,1.4e-05,L22145
006002.000130,C,2,C II,2s.2p.(3P*).4d,2F*,3.5,7/2,True,8.0,27.462905,False,1.4e-05,L22145
006002.000131,C,2,C II,2s.2p.(3P*).4f,4G,2.5,5/2,True,6.0,27.468054,False,7e-06,L22145
006002.000132,C,2,C II,2s.2p.(3P*).4f,4G,3.5,7/2,True,8.0,27.4692,False,6e-06,L22145
006002.000133,C,2,C II,2s.2p.(3P*).4f,4G,4.5,9/2,True,10.0,27.471868,False,6e-06,L22145
006002.000135,C,2,C II,2s.2p.(3P*).4f,4G,5.5,11/2,True,12.0,27.475501,False,9e-06,L22145
006002.000134,C,2,C II,2s.2p.(3P*).4f,2G,3.5,7/2,True,8.0,27.473311,False,1.1e-05,L22145
006002.000136,C,2,C II,2s.2p.(3P*).4f,2G,4.5,9/2,True,10.0,27.478084,False,1.1e-05,L22145
006002.000137,C,2,C II,2s.2p.(3P*).4f,4D,3.5,7/2,True,8.0,27.487106,False,6e-06,L22145
006002.000138,C,2,C II,2s.2p.(3P*).4f,4D,2.5,5/2,True,6.0,27.48825,False,9e-06,L22145
006002.000139,C,2,C II,2s.2p.(3P*).4f,4D,1.5,3/2,True,4.0,27.490983,False,7e-06,L22145
006002.000141,C,2,C II,2s.2p.(3P*).4f,4D,0.5,1/2,True,2.0,27.492608,False,7e-06,L22145
006002.000140,C,2,C II,2s.2p.(3P*).4f,2D,2.5,5/2,True,6.0,27.490999,False,1e-05,L22145
006002.000142,C,2,C II,2s.2p.(3P*).4f,2D,1.5,3/2,True,4.0,27.493785,False,7e-06,L22145
006002.000143,C,2,C II,2s.2p.(3P*).4d,2P*,1.5,3/2,True,4.0,27.55655,False,0.0002,L22145
006002.000144,C,2,C II,2s.2p.(3P*).4d,2P*,0.5,1/2,True,2.0,27.55989,False,0.0002,L22145
006002.000145,C,2,C II,2s.2p.(3P*).5s,4P*,0.5,1/2,True,2.0,27.98922,False,5e-05,L22145
006002.000146,C,2,C II,2s.2p.(3P*).5s,4P*,1.5,3/2,True,4.0,27.99213,False,3e-05,L22145
006002.000147,C,2,C II,2s.2p.(3P*).5s,4P*,2.5,5/2,True,6.0,27.99786,False,3e-05,L22145
006002.000148,C,2,C II,2s.2p.(3P*).5p,2P,0.5,1/2,True,2.0,28.253674,False,9e-06,L22145
006002.000149,C,2,C II,2s.2p.(3P*).5p,2P,1.5,3/2,True,4.0,28.25695,False,1e-05,L22145
006002.000150,C,2,C II,2s.2p.(3P*).5p,4D,0.5,1/2,True,2.0,28.29054,False,0.00015,L22145
006002.000151,C,2,C II,2s.2p.(3P*).5p,4D,1.5,3/2,True,4.0,28.29219,False,0.00011,L22145
006002.000152,C,2,C II,2s.2p.(3P*).5p,4D,2.5,5/2,True,6.0,28.29464,False,0.0001,L22145
006002.000153,C,2,C II,2s.2p.(3P*).5p,4D,3.5,7/2,True,8.0,28.299002,False,2.2e-05,L22145
006002.000154,C,2,C II,2s.2p.(3P*).5p,4S,1.5,3/2,True,4.0,28.349833,False,9e-06,L22145
006002.000271,C,2,C II,2s.2p.(3P*).5p,2D,1.5,3/2,True,4.0,28.3672,False,0.0014,L22145
006002.000224,C,2,C II,2s.2p.(3P*).5p,2D,2.5,5/2,True,6.0,28.3724,False,0.0014,L22145
006002.000225,C,2,C II,2s.2p.(3P*).5p,4P,0.5,1/2,True,2.0,28.38401,True,0.00025,L22145
006002.000155,C,2,C II,2s.2p.(3P*).5p,4P,1.5,3/2,True,4.0,28.3858,False,5e-05,L22145
006002.000156,C,2,C II,2s.2p.(3P*).5p,4P,2.5,5/2,True,6.0,28.388347,False,1.4e-05,L22145
006002.000272,C,2,C II,2s.2p.(3P*).5p,2S,0.5,1/2,True,2.0,28.457,False,0.004,L22145
006002.000157,C,2,C II,2s.2p.(3P*).5d,4F*,1.5,3/2,True,4.0,28.5683,False,0.0004,L22145
006002.000158,C,2,C II,2s.2p.(3P*).5d,4F*,2.5,5/2,True,6.0,28.57005,False,0.00025,L22145
006002.000159,C,2,C II,2s.2p.(3P*).5d,4F*,3.5,7/2,True,8.0,28.5732,False,0.00025,L22145
006002.000160,C,2,C II,2s.2p.(3P*).5d,4F*,4.5,9/2,True,10.0,28.576543,False,1.4e-05,L22145
006002.000226,C,2,C II,2s.2p.(3P*).5d,4D*,0.5,1/2,True,2.0,28.60925,False,0.00025,L22145
006002.000161,C,2,C II,2s.2p.(3P*).5d,4D*,1.5,3/2,True,4.0,28.60995,False,0.0001,L22145
006002.000162,C,2,C II,2s.2p.(3P*).5d,4D*,2.5,5/2,True,6.0,28.61093,False,7e-05,L22145
006002.000163,C,2,C II,2s.2p.(3P*).5d,4D*,3.5,7/2,True,8.0,28.61242,False,0.00016,L22145
006002.000164,C,2,C II,2s.2p.(3P*).5d,4P*,2.5,5/2,True,6.0,28.64691,False,7e-05,L22145
006002.000165,C,2,C II,2s.2p.(3P*).5d,4P*,1.5,3/2,True,4.0,28.6493,False,0.00011,L22145
006002.000166,C,2,C II,2s.2p.(3P*).5d,4P*,0.5,1/2,True,2.0,28.65107,False,0.00011,L22145
006002.000167,C,2,C II,2s.2p.(3P*).5f,2F,2.5,5/2,True,6.0,28.6663,False,1.1e-05,L22145
006002.000171,C,2,C II,2s.2p.(3P*).5f,2F,3.5,7/2,True,8.0,28.668257,False,1.1e-05,L22145
006002.000168,C,2,C II,2s.2p.(3P*).5f,4F,1.5,3/2,True,4.0,28.66667,False,0.00014,L22145
006002.000169,C,2,C II,2s.2p.(3P*).5f,4F,2.5,5/2,True,6.0,28.66723,False,3e-05,L22145
006002.000170,C,2,C II,2s.2p.(3P*).5f,4F,3.5,7/2,True,8.0,28.667271,False,1.1e-05,L22145
006002.000172,C,2,C II,2s.2p.(3P*).5f,4F,4.5,9/2,True,10.0,28.668725,False,1.2e-05,L22145
006002.000173,C,2,C II,2s.2p.(3P*).5f,4G,2.5,5/2,True,6.0,28.69473,False,5e-05,L22145
006002.000174,C,2,C II,2s.2p.(3P*).5f,4G,3.5,7/2,True,8.0,28.696305,False,2.5e-05,L22145
006002.000175,C,2,C II,2s.2p.(3P*).5f,4G,4.5,9/2,True,10.0,28.69905,False,3e-05,L22145
006002.000177,C,2,C II,2s.2p.(3P*).5f,4G,5.5,11/2,True,12.0,28.70263,False,5e-05,L22145
006002.000176,C,2,C II,2s.2p.(3P*).5f,2G,3.5,7/2,True,8.0,28.69999,False,5e-05,L22145
006002.000178,C,2,C II,2s.2p.(3P*).5f,2G,4.5,9/2,True,10.0,28.70472,False,5e-05,L22145
006002.000179,C,2,C II,2s.2p.(3P*).5f,4D,3.5,7/2,True,8.0,28.705301,False,1.2e-05,L22145
006002.000180,C,2,C II,2s.2p.(3P*).5f,4D,2.5,5/2,True,6.0,28.705857,False,2.4e-05,L22145
006002.000181,C,2,C II,2s.2p.(3P*).5f,4D,1.5,3/2,True,4.0,28.70869,False,5e-05,L22145
006002.000183,C,2,C II,2s.2p.(3P*).5f,4D,0.5,1/2,True,2.0,28.71051,False,0.00014,L22145
006002.000182,C,2,C II,2s.2p.(3P*).5f,2D,2.5,5/2,True,6.0,28.70873,False,4e-05,L22145
006002.000184,C,2,C II,2s.2p.(3P*).5f,2D,1.5,3/2,True,4.0,28.71107,False,4e-05,L22145
006002.000241,C,2,C II,2s.2p.(1P*).3p,2P,0.5,1/2,True,2.0,28.831,False,0.003,L22145
006002.000242,C,2,C II,2s.2p.(1P*).3p,2P,1.5,3/2,True,4.0,28.833,False,0.003,L22145
006002.000185,C,2,C II,2s.2p.(3P*).6s,4P*,0.5,1/2,True,2.0,28.9715,False,9e-05,L22145
006002.000186,C,2,C II,2s.2p.(3P*).6s,4P*,1.5,3/2,True,4.0,28.97428,False,5e-05,L22145
006002.000187,C,2,C II,2s.2p.(3P*).6s,4P*,2.5,5/2,True,6.0,28.980146,False,2e-05,L22145
006002.000273,C,2,C II,2s.2p.(1P*).3p,2D,1.5,3/2,True,4.0,29.014,False,0.003,L22145
006002.000274,C,2,C II,2s.2p.(1P*).3p,2D,2.5,5/2,True,6.0,29.016,False,0.003,L22145
006002.000227,C,2,C II,2s.2p.(3P*).6p,2P,0.5,1/2,True,2.0,29.09,False,0.003,L22145
006002.000232,C,2,C II,2s.2p.(3P*).6p,2P,1.5,3/2,True,4.0,29.092,False,0.003,L22145
006002.000188,C,2,C II,2s.2p.(3P*).6p,4D,0.5,1/2,True,2.0,29.136,False,0.0003,L22145
006002.000189,C,2,C II,2s.2p.(3P*).6p,4D,1.5,3/2,True,4.0,29.1376,False,0.0002,L22145
006002.000190,C,2,C II,2s.2p.(3P*).6p,4D,2.5,5/2,True,6.0,29.14006,False,0.00016,L22145
006002.000191,C,2,C II,2s.2p.(3P*).6p,4D,3.5,7/2,True,8.0,29.14454,False,7e-05,L22145
006002.000275,C,2,C II,2s.2p.(3P*).6p,2S,0.5,1/2,True,2.0,29.156,False,0.003,L22145
006002.000381,C,2,C II,2s.2p.(3P*).6p,4P,0.5,1/2,True,2.0,29.1896,True,0.0004,L22145
006002.000228,C,2,C II,2s.2p.(3P*).6p,4P,1.5,3/2,True,4.0,29.19135,False,7e-05,L22145
006002.000192,C,2,C II,2s.2p.(3P*).6p,4P,2.5,5/2,True,6.0,29.19483,False,7e-05,L22145
006002.000277,C,2,C II,2s.2p.(3P*).6p,2D,1.5,3/2,True,4.0,29.228,False,0.003,L22145
006002.000278,C,2,C II,2s.2p.(3P*).6p,2D,2.5,5/2,True,6.0,29.233,False,0.003,L22145
006002.000279,C,2,C II,2s.2p.(3P*).6d,4D*,0.5,1/2,True,2.0,29.312,False,0.001,L22145
006002.000280,C,2,C II,2s.2p.(3P*).6d,4D*,1.5,3/2,True,4.0,29.3126,False,0.001,L22145
006002.000281,C,2,C II,2s.2p.(3P*).6d,4D*,2.5,5/2,True,6.0,29.3137,False,0.001,L22145
006002.000193,C,2,C II,2s.2p.(3P*).6d,4D*,3.5,7/2,True,8.0,29.3153,False,0.0009,L22145
006002.000194,C,2,C II,2s.2p.(3P*).6d,4P*,2.5,5/2,True,6.0,29.3319,False,0.0016,L22145
006002.000253,C,2,C II,2s.2p.(3P*).6d,4P*,1.5,3/2,True,4.0,29.3343,False,0.0016,L22145
006002.000255,C,2,C II,2s.2p.(3P*).6d,4P*,0.5,1/2,True,2.0,29.3358,False,0.0016,L22145
006002.000196,C,2,C II,2s.2p.(3P*).6f,2F,2.5,5/2,True,6.0,29.3461,False,0.0007,L22145
006002.000199,C,2,C II,2s.2p.(3P*).6f,2F,3.5,7/2,True,8.0,29.34784,False,0.00017,L22145
006002.000195,C,2,C II,2s.2p.(3P*).6f,4F,1.5,3/2,True,4.0,29.3461,False,0.0003,L22145
006002.000197,C,2,C II,2s.2p.(3P*).6f,4F,2.5,5/2,True,6.0,29.3468,False,0.00021,L22145
006002.000198,C,2,C II,2s.2p.(3P*).6f,4F,3.5,7/2,True,8.0,29.3474,False,0.0006,L22145
006002.000200,C,2,C II,2s.2p.(3P*).6f,4F,4.5,9/2,True,10.0,29.348031,False,1.6e-05,L22145
006002.000201,C,2,C II,2s.2p.(3P*).6f,4G,2.5,5/2,True,6.0,29.36123,False,6e-05,L22145
006002.000202,C,2,C II,2s.2p.(3P*).6f,4G,3.5,7/2,True,8.0,29.36233,False,0.00014,L22145
006002.000203,C,2,C II,2s.2p.(3P*).6f,4G,4.5,9/2,True,10.0,29.3647,False,0.00019,L22145
006002.000206,C,2,C II,2s.2p.(3P*).6f,4G,5.5,11/2,True,12.0,29.36951,False,5e-05,L22145
006002.000204,C,2,C II,2s.2p.(3P*).6f,2G,3.5,7/2,True,8.0,29.36648,False,9e-05,L22145
006002.000207,C,2,C II,2s.2p.(3P*).6f,2G,4.5,9/2,True,10.0,29.37058,False,9e-05,L22145
006002.000205,C,2,C II,2s.2p.(3P*).6f,4D,3.5,7/2,True,8.0,29.3691,False,0.00016,L22145
006002.000284,C,2,C II,2s.2p.(3P*).7s,4P*,0.5,1/2,True,2.0,29.5215,False,0.0024,L22145
006002.000285,C,2,C II,2s.2p.(3P*).7s,4P*,1.5,3/2,True,4.0,29.5244,False,0.0024,L22145
006002.000286,C,2,C II,2s.2p.(3P*).7s,4P*,2.5,5/2,True,6.0,29.5302,False,0.0024,L22145
006002.000288,C,2,C II,2s.2p.(3P*).7p,2P,0.5,1/2,True,2.0,29.615,False,0.004,L22145
006002.000289,C,2,C II,2s.2p.(3P*).7p,2P,1.5,3/2,True,4.0,29.618,False,0.004,L22145
006002.000290,C,2,C II,2s.2p.(3P*).7p,2D,1.5,3/2,True,4.0,29.668,False,0.004,L22145
006002.000291,C,2,C II,2s.2p.(3P*).7p,2D,2.5,5/2,True,6.0,29.673,False,0.004,L22145
006002.000368,C,2,C II,2s.2p.(3P*).7d,4D*,0.5,1/2,True,2.0,29.737,False,0.003,L22145
006002.000352,C,2,C II,2s.2p.(3P*).7d,4D*,1.5,3/2,True,4.0,29.737,False,0.003,L22145
006002.000320,C,2,C II,2s.2p.(3P*).7d,4D*,2.5,5/2,True,6.0,29.738,False,0.003,L22145
006002.000283,C,2,C II,2s.2p.(3P*).7d,4D*,3.5,7/2,True,8.0,29.74,False,0.003,L22145
006002.000287,C,2,C II,2s.2p.(3P*).7d,4P*,2.5,5/2,True,6.0,29.737,False,0.003,L22145
006002.000276,C,2,C II,2s.2p.(3P*).7d,4P*,1.5,3/2,True,4.0,29.74,False,0.003,L22145
006002.000282,C,2,C II,2s.2p.(3P*).7d,4P*,0.5,1/2,True,2.0,29.741,False,0.003,L22145
006002.000294,C,2,C II,2s.2p.(3P*).8p,2P,0.5,1/2,True,2.0,29.927,False,0.004,L22145
006002.000295,C,2,C II,2s.2p.(3P*).8p,2P,1.5,3/2,True,4.0,29.93,False,0.004,L22145
006002.000296,C,2,C II,2s.2p.(3P*).8p,2D,1.5,3/2,True,4.0,29.958,False,0.004,L22145
006002.000297,C,2,C II,2s.2p.(3P*).8p,2D,2.5,5/2,True,6.0,29.963,False,0.004,L22145
006002.000371,C,2,C II,2s.2p.(3P*).8d,4D*,0.5,1/2,True,2.0,30.008,False,0.003,L22145
006002.000372,C,2,C II,2s.2p.(3P*).8d,4D*,1.5,3/2,True,4.0,30.009,False,0.003,L22145
006002.000373,C,2,C II,2s.2p.(3P*).8d,4D*,2.5,5/2,True,6.0,30.009,False,0.003,L22145
006002.000374,C,2,C II,2s.2p.(3P*).8d,4D*,3.5,7/2,True,8.0,30.012,False,0.003,L22145
006002.000292,C,2,C II,2s.2p.(3P*).8d,4P*,2.5,5/2,True,6.0,30.009,False,0.003,L22145
006002.000369,C,2,C II,2s.2p.(3P*).8d,4P*,1.5,3/2,True,4.0,30.011,False,0.003,L22145
006002.000370,C,2,C II,2s.2p.(3P*).8d,4P*,0.5,1/2,True,2.0,30.012,False,0.003,L22145
006002.000298,C,2,C II,2s.2p.(3P*).9p,2P,0.5,1/2,True,2.0,30.137,False,0.004,L22145
006002.000299,C,2,C II,2s.2p.(3P*).9p,2P,1.5,3/2,True,4.0,30.14,False,0.004,L22145
006002.000300,C,2,C II,2s.2p.(3P*).9p,2D,1.5,3/2,True,4.0,30.155,False,0.004,L22145
006002.000301,C,2,C II,2s.2p.(3P*).9p,2D,2.5,5/2,True,6.0,30.161,False,0.004,L22145
006002.000377,C,2,C II,2s.2p.(3P*).9d,4D*,0.5,1/2,True,2.0,30.195,False,0.004,L22145
006002.000378,C,2,C II,2s.2p.(3P*).9d,4D*,1.5,3/2,True,4.0,30.195,False,0.004,L22145
006002.000379,C,2,C II,2s.2p.(3P*).9d,4D*,2.5,5/2,True,6.0,30.196,False,0.004,L22145
006002.000380,C,2,C II,2s.2p.(3P*).9d,4D*,3.5,7/2,True,8.0,30.2,False,0.003,L22145
006002.000293,C,2,C II,2s.2p.(3P*).9d,4P*,2.5,5/2,True,6.0,30.196,False,0.004,L22145
006002.000375,C,2,C II,2s.2p.(3P*).9d,4P*,1.5,3/2,True,4.0,30.198,False,0.004,L22145
006002.000376,C,2,C II,2s.2p.(3P*).9d,4P*,0.5,1/2,True,2.0,30.199,False,0.004,L22145
006002.000302,C,2,C II,2p2.(3P).3s,2P,0.5,1/2,True,2.0,32.34,False,0.03,L22145
006002.000303,C,2,C II,2p2.(3P).3s,2P,1.5,3/2,True,4.0,32.35,False,0.03,L22145
006002.000309,C,2,C II,2p2.(3P).3p,4D*,0.5,1/2,True,2.0,33.184,False,0.003,L22145
006002.000310,C,2,C II,2p2.(3P).3p,4D*,1.5,3/2,True,4.0,33.186,False,0.003,L22145
006002.000311,C,2,C II,2p2.(3P).3p,4D*,2.5,5/2,True,6.0,33.189,False,0.003,L22145
006002.000312,C,2,C II,2p2.(3P).3p,4D*,3.5,7/2,True,8.0,33.193,False,0.003,L22145
006002.000313,C,2,C II,2p2.(3P).3p,4P*,0.5,1/2,True,2.0,33.428,False,0.003,L22145
006002.000314,C,2,C II,2p2.(3P).3p,4P*,1.5,3/2,True,4.0,33.43,False,0.003,L22145
006002.000315,C,2,C II,2p2.(3P).3p,4P*,2.5,5/2,True,6.0,33.433,False,0.003,L22145
006002.000316,C,2,C II,2p2.(1D).3s,2D,1.5,3/2,True,4.0,33.53,False,0.03,L22145
