id_nivel,id_espectro,configuracion,termino,j_valor,j_texto,j_resuelto,g,energia_ev,energia_interpolada,incertidumbre_ev
007001.000174,11,2s2.2p2.(3P).6p,4P*,1.5,3/2,True,4,14.05358,False,
007001.000176,11,2s2.2p2.(3P).6p,4P*,2.5,5/2,True,6,14.06011,False,
007001.000177,11,2s2.2p2.(3P).7s,4P,0.5,1/2,True,2,14.1375033,False,
007001.000178,11,2s2.2p2.(3P).7s,4P,1.5,3/2,True,4,14.1430205,False,
007001.000182,11,2s2.2p2.(3P).7s,4P,2.5,5/2,True,6,14.1523654,False,
007001.000179,11,2s2.2p2.(3P).7s,2P,0.5,1/2,True,2,14.1481,False,
007001.000191,11,2s2.2p2.(3P).7s,2P,1.5,3/2,True,4,14.15975,False,
007001.000180,11,2s2.2p2.(3P).6d,4F,1.5,3/2,True,4,14.1496,False,
007001.000181,11,2s2.2p2.(3P).6d,4F,2.5,5/2,True,6,14.15065,False,
007001.000186,11,2s2.2p2.(3P).6d,4F,3.5,7/2,True,8,14.1559871,False,
007001.000198,11,2s2.2p2.(3P).6d,4F,4.5,9/2,True,10,14.1646131,False,
007001.000183,11,2s2.2p2.(3P).6d,2P,1.5,3/2,True,4,14.15533,False,
007001.000188,11,2s2.2p2.(3P).6d,2P,0.5,1/2,True,2,14.15695,False,
007001.000184,11,2s2.2p2.(3P<0>).6f,2[3]*,2.5,5/2,True,6,14.155521,False,
007001.000185,11,2s2.2p2.(3P<0>).6f,2[3]*,3.5,7/2,True,8,14.155521,False,
007001.000187,11,2s2.2p2.(3P).6d,2F,2.5,5/2,True,6,14.15685,False,
007001.000200,11,2s2.2p2.(3P).6d,2F,3.5,7/2,True,8,14.16669,False,
007001.000189,11,2s2.2p2.(3P).6d,4P,2.5,5/2,True,6,14.15795,False,
007001.000190,11,2s2.2p2.(3P).6d,4P,1.5,3/2,True,4,14.159,False,
007001.000199,11,2s2.2p2.(3P).6d,4P,0.5,1/2,True,2,14.16513,False,
007001.000192,11,2s2.2p2.(3P<1>).6f,2[3]*,2.5,5/2,True,6,14.161066,False,
007001.000193,11,2s2.2p2.(3P<1>).6f,2[3]*,3.5,7/2,True,8,14.161066,False,
007001.000194,11,2s2.2p2.(3P<1>).6f,2[4]*,3.5,7/2,True,8,14.161733,False,
007001.000195,11,2s2.2p2.(3P<1>).6f,2[4]*,4.5,9/2,True,10,14.161733,False,
007001.000196,11,2s2.2p2.(3P<1>).6f,2[2]*,1.5,3/2,True,4,14.161956,False,
007001.000197,11,2s2.2p2.(3P<1>).6f,2[2]*,2.5,5/2,True,6,14.161956,False,
007001.000201,11,2s2.2p2.(3P).6d,4D,0.5,1/2,True,2,14.1679,False,
007001.000202,11,2s2.2p2.(3P).6d,4D,1.5,3/2,True,4,14.168,False,
007001.000203,11,2s2.2p2.(3P).6d,4D,2.5,5/2,True,6,14.16817,False,
007001.000204,11,2s2.2p2.(3P).6d,4D,3.5,7/2,True,8,14.16818,False,
007001.000205,11,2s2.2p2.(3P).6d,2D,1.5,3/2,True,4,14.16854,False,
007001.000206,11,2s2.2p2.(3P).6d,2D,2.5,5/2,True,6,14.17059,False,
007001.000207,11,2s2.2p2.(3P<2>).6f,2[1]*,0.5,1/2,True,2,14.170922,True,
007001.000208,11,2s2.2p2.(3P<2>).6f,2[1]*,1.5,3/2,True,4,14.170922,True,
007001.000209,11,2s2.2p2.(3P<2>).6f,2[5]*,4.5,9/2,True,10,14.1714075,False,
007001.000210,11,2s2.2p2.(3P<2>).6f,2[5]*,5.5,11/2,True,12,14.1714075,False,
007001.000211,11,2s2.2p2.(3P<2>).6f,2[2]*,1.5,3/2,True,4,14.171644,False,
007001.000212,11,2s2.2p2.(3P<2>).6f,2[2]*,2.5,5/2,True,6,14.171644,False,
007001.000213,11,2s2.2p2.(3P<2>).6f,2[3]*,2.5,5/2,True,6,14.172223,False,
007001.000214,11,2s2.2p2.(3P<2>).6f,2[3]*,3.5,7/2,True,8,14.172223,False,
007001.000215,11,2s2.2p2.(3P<2>).6f,2[4]*,3.5,7/2,True,8,14.17236,False,
007001.000216,11,2s2.2p2.(3P<2>).6f,2[4]*,4.5,9/2,True,10,14.17236,False,
007001.000007,11,2s2.2p2.(3P).7p,4D*,0.5,1/2,True,2,,False,
007001.000008,11,2s2.2p2.(3P).7p,4D*,1.5,3/2,True,4,,False,
007001.000009,11,2s2.2p2.(3P).7p,4D*,2.5,5/2,True,6,,False,
007001.000217,11,2s2.2p2.(3P).7p,4D*,3.5,7/2,True,8,14.20184,False,
007001.000218,11,2s2.2p2.(3P).8s,4P,0.5,1/2,True,2,14.24504,False,
007001.000219,11,2s2.2p2.(3P).8s,4P,1.5,3/2,True,4,14.25063,False,
007001.000229,11,2s2.2p2.(3P).8s,4P,2.5,5/2,True,6,14.26082,False,
007001.000220,11,2s2.2p2.(3P).7d,4F,1.5,3/2,True,4,14.25229,False,
007001.000221,11,2s2.2p2.(3P).7d,4F,2.5,5/2,True,6,14.2531,False,
007001.000225,11,2s2.2p2.(3P).7d,4F,3.5,7/2,True,8,14.25863,False,
007001.000231,11,2s2.2p2.(3P).7d,4F,4.5,9/2,True,10,14.26775,False,
007001.000222,11,2s2.2p2.(3P).8s,2P,0.5,1/2,True,2,14.25361,False,
007001.000230,11,2s2.2p2.(3P).8s,2P,1.5,3/2,True,4,14.26232,False,
007001.000223,11,2s2.2p2.(3P).7d,2P,1.5,3/2,True,4,14.25729,False,
007001.000226,11,2s2.2p2.(3P).7d,2P,0.5,1/2,True,2,14.25941,False,
007001.000224,11,2s2.2p2.(3P).7d,2F,2.5,5/2,True,6,14.25855,False,
007001.000232,11,2s2.2p2.(3P).7d,2F,3.5,7/2,True,8,14.26896,False,
007001.000010,11,2s2.2p2.(3P).7d,4P,0.5,1/2,True,2,,False,
007001.000227,11,2s2.2p2.(3P).7d,4P,2.5,5/2,True,6,14.25955,False,
007001.000228,11,2s2.2p2.(3P).7d,4P,1.5,3/2,True,4,14.2605,False,
007001.000233,11,2s2.2p2.(3P).7d,4D,0.5,1/2,True,2,14.26975,False,
007001.000234,11,2s2.2p2.(3P).7d,4D,3.5,7/2,True,8,14.26989,False,
007001.000235,11,2s2.2p2.(3P).7d,4D,1.5,3/2,True,4,14.2699,False,
007001.000236,11,2s2.2p2.(3P).7d,4D,2.5,5/2,True,6,14.26991,False,
007001.000237,11,2s2.2p2.(3P).7d,2D,1.5,3/2,True,4,14.27058,False,
007001.000238,11,2s2.2p2.(3P).7d,2D,2.5,5/2,True,6,14.27135,False,
007001.000239,11,2s2.2p2.(3P).9s,4P,0.5,1/2,True,2,14.31391,False,
007001.000242,11,2s2.2p2.(3P).9s,4P,1.5,3/2,True,4,14.31962,False,
007001.000248,11,2s2.2p2.(3P).9s,4P,2.5,5/2,True,6,14.32967,False,
007001.000240,11,2s2.2p2.(3P).9s,2P,0.5,1/2,True,2,14.318,False,
007001.000241,11,2s2.2p2.(3P).9s,2P,1.5,3/2,True,4,14.318,False,
007001.000011,11,2s2.2p2.(3P).8d,4F,1.5,3/2,True,4,,False,
007001.000243,11,2s2.2p2.(3P).8d,4F,2.5,5/2,True,6,14.31962,False,
007001.000246,11,2s2.2p2.(3P).8d,4F,3.5,7/2,True,8,14.32486,False,
007001.000250,11,2s2.2p2.(3P).8d,4F,4.5,9/2,True,10,14.33422,False,
007001.000244,11,2s2.2p2.(3P).8d,2P,0.5,1/2,True,2,14.324,False,
007001.000245,11,2s2.2p2.(3P).8d,2P,1.5,3/2,True,4,14.32456,False,
007001.000247,11,2s2.2p2.(3P).8d,2F,2.5,5/2,True,6,14.32494,False,
007001.000254,11,2s2.2p2.(3P).8d,2F,3.5,7/2,True,8,14.33513,False,
007001.000249,11,2s2.2p2.(3P).8d,2D,1.5,3/2,True,4,14.3322,False,
007001.000259,11,2s2.2p2.(3P).8d,2D,2.5,5/2,True,6,14.33673,False,
007001.000251,11,2s2.2p2.(3P).8d,4P,0.5,1/2,True,2,14.3348,False,
007001.000252,11,2s2.2p2.(3P).8d,4P,1.5,3/2,True,4,14.3348,False,
007001.000253,11,2s2.2p2.(3P).8d,4P,2.5,5/2,True,6,14.3348,False,
007001.000255,11,2s2.2p2.(3P).8d,4D,0.5,1/2,True,2,14.33561,False,
007001.000256,11,2s2.2p2.(3P).8d,4D,1.5,3/2,True,4,14.33591,False,
007001.000257,11,2s2.2p2.(3P).8d,4D,2.5,5/2,True,6,14.33591,False,
007001.000258,11,2s2.2p2.(3P).8d,4D,3.5,7/2,True,8,14.33601,False,
007001.000260,11,2s2.2p2.(3P).10s,4P,0.5,1/2,True,2,14.361,False,
007001.000263,11,2s2.2p2.(3P).10s,4P,1.5,3/2,True,4,14.36685,False,
007001.000272,11,2s2.2p2.(3P).10s,4P,2.5,5/2,True,6,14.37661,False,
007001.000261,11,2s2.2p2.(3P).10s,2P,0.5,1/2,True,2,14.3626,False,
007001.000262,11,2s2.2p2.(3P).10s,2P,1.5,3/2,True,4,14.3626,False,
007001.000264,11,2s2.2p2.(3P).9d,4D,0.5,1/2,True,2,14.3682,False,
007001.000265,11,2s2.2p2.(3P).9d,4D,1.5,3/2,True,4,14.3682,False,
007001.000266,11,2s2.2p2.(3P).9d,4D,2.5,5/2,True,6,14.3682,False,
007001.000267,11,2s2.2p2.(3P).9d,4D,3.5,7/2,True,8,14.3682,False,
007001.000268,11,2s2.2p2.(3P).9d,2P,0.5,1/2,True,2,14.3684,False,
007001.000269,11,2s2.2p2.(3P).9d,2P,1.5,3/2,True,4,14.3684,False,
007001.000270,11,2s2.2p2.(3P).9d,2F,2.5,5/2,True,6,14.37,False,
007001.000271,11,2s2.2p2.(3P).9d,2F,3.5,7/2,True,8,14.37,False,
007001.000273,11,2s2.2p2.(3P).9d,2D,1.5,3/2,True,4,14.3788,False,
007001.000277,11,2s2.2p2.(3P).9d,2D,2.5,5/2,True,6,14.3811,False,
007001.000274,11,2s2.2p2.(3P).9d,4P,0.5,1/2,True,2,14.381,False,
007001.000275,11,2s2.2p2.(3P).9d,4P,1.5,3/2,True,4,14.381,False,
007001.000276,11,2s2.2p2.(3P).9d,4P,2.5,5/2,True,6,14.381,False,
007001.000278,11,2s2.2p2.(3P).11s,2P,0.5,1/2,True,2,14.3954,False,
007001.000279,11,2s2.2p2.(3P).11s,2P,1.5,3/2,True,4,14.3954,False,
007001.000280,11,2s2.2p2.(3P).11s,4P,0.5,1/2,True,2,14.3975,False,
007001.000281,11,2s2.2p2.(3P).11s,4P,1.5,3/2,True,4,14.3975,False,
007001.000282,11,2s2.2p2.(3P).11s,4P,2.5,5/2,True,6,14.3975,False,
007001.000283,11,2s2.2p2.(3P).10d,2P,0.5,1/2,True,2,14.4014,False,
007001.000284,11,2s2.2p2.(3P).10d,2P,1.5,3/2,True,4,14.4014,False,
007001.000285,11,2s2.2p2.(3P).10d,2F,2.5,5/2,True,6,14.4019,False,
007001.000286,11,2s2.2p2.(3P).10d,2F,3.5,7/2,True,8,14.4019,False,
007001.000287,11,2s2.2p2.(3P).10d,4D,0.5,1/2,True,2,14.4025,False,
007001.000288,11,2s2.2p2.(3P).10d,4D,1.5,3/2,True,4,14.4025,False,
007001.000289,11,2s2.2p2.(3P).10d,4D,2.5,5/2,True,6,14.4025,False,
007001.000290,11,2s2.2p2.(3P).10d,4D,3.5,7/2,True,8,14.4025,False,
007001.000291,11,2s2.2p2.(3P).10d,2D,1.5,3/2,True,4,14.412,False,
007001.000292,11,2s2.2p2.(3P).10d,2D,2.5,5/2,True,6,14.412,False,
007001.000293,11,2s2.2p2.(3P).10d,4P,0.5,1/2,True,2,14.4143,False,
007001.000294,11,2s2.2p2.(3P).10d,4P,1.5,3/2,True,4,14.4143,False,
007001.000295,11,2s2.2p2.(3P).10d,4P,2.5,5/2,True,6,14.4143,False,
007001.000296,11,2s2.2p2.(1S).3s,2S,0.5,1/2,True,2,14.4167038,False,
007001.000297,11,2s2.2p2.(3P).12s,2P,0.5,1/2,True,2,14.42,False,
007001.000298,11,2s2.2p2.(3P).12s,2P,1.5,3/2,True,4,14.42,False,
007001.000299,11,2s2.2p2.(3P).12s,4P,0.5,1/2,True,2,14.4209,False,
007001.000300,11,2s2.2p2.(3P).12s,4P,1.5,3/2,True,4,14.4209,False,
007001.000301,11,2s2.2p2.(3P).12s,4P,2.5,5/2,True,6,14.4209,False,
007001.000302,11,2s2.2p2.(3P).11d,2P,0.5,1/2,True,2,14.4257,False,
007001.000303,11,2s2.2p2.(3P).11d,2P,1.5,3/2,True,4,14.4257,False,
007001.000304,11,2s2.2p2.(3P).11d,2F,2.5,5/2,True,6,14.4267,False,
007001.000305,11,2s2.2p2.(3P).11d,2F,3.5,7/2,True,8,14.4267,False,
007001.000306,11,2s2.2p2.(3P).11d,4D,0.5,1/2,True,2,14.4277,False,
007001.000307,11,2s2.2p2.(3P).11d,4D,1.5,3/2,True,4,14.4277,False,
007001.000308,11,2s2.2p2.(3P).11d,4D,2.5,5/2,True,6,14.4277,False,
007001.000309,11,2s2.2p2.(3P).11d,4D,3.5,7/2,True,8,14.4277,False,
007001.000310,11,2s2.2p2.(3P).11d,2D,1.5,3/2,True,4,14.4362,False,
007001.000311,11,2s2.2p2.(3P).11d,2D,2.5,5/2,True,6,14.4362,False,
007001.000312,11,2s2.2p2.(3P).11d,4P,0.5,1/2,True,2,14.4368,False,
007001.000313,11,2s2.2p2.(3P).11d,4P,1.5,3/2,True,4,14.4368,False,
007001.000314,11,2s2.2p2.(3P).11d,4P,2.5,5/2,True,6,14.4368,False,
007001.000315,11,2s2.2p2.(3P).13s,2P,0.5,1/2,True,2,14.4401,False,
007001.000316,11,2s2.2p2.(3P).13s,2P,1.5,3/2,True,4,14.4401,False,
007001.000317,11,2s2.2p2.(3P).12d,2P,0.5,1/2,True,2,14.4444,False,
007001.000318,11,2s2.2p2.(3P).12d,2P,1.5,3/2,True,4,14.4444,False,
007001.000319,11,2s2.2p2.(3P).12d,4P,0.5,1/2,True,2,14.4542,False,
007001.000320,11,2s2.2p2.(3P).12d,4P,1.5,3/2,True,4,14.4542,False,
007001.000321,11,2s2.2p2.(3P).12d,4P,2.5,5/2,True,6,14.4542,False,
007001.000322,11,2s2.2p2.(3P).12d,2D,1.5,3/2,True,4,14.4597,False,
007001.000323,11,2s2.2p2.(3P).12d,2D,2.5,5/2,True,6,14.4597,False,
007001.Lim001,11,N II (2p2 3P<0>),Limit,,---,False,,14.53413,False,4e-05
007001.Lim002,11,N II (2p2 3P<1>),Limit,,---,False,,14.54017,False,
007001.Lim003,11,N II (2p2 3P<2>),Limit,,---,False,,14.550347,False,
007001.000327,11,2s2.2p2.(1D).4s,2D,1.5,3/2,True,4,14.78016,False,
007001.000328,11,2s2.2p2.(1D).4s,2D,2.5,5/2,True,6,14.78016,False,
007001.000012,11,2s2.2p2.(1D).3d,2F,2.5,5/2,True,6,,False,
007001.000329,11,2s2.2p2.(1D).3d,2F,3.5,7/2,True,8,14.85491,False,
007001.000330,11,2s2.2p2.(1D).3d,2G,4.5,9/2,True,10,14.896607,False,
007001.000331,11,2s2.2p2.(1D).3d,2G,3.5,7/2,True,8,14.8966178,False,
007001.000332,11,2s2.2p2.(1D).3d,2D,2.5,5/2,True,6,14.89671,False,
007001.000333,11,2s2.2p2.(1D).3d,2D,1.5,3/2,True,4,14.89742,False,
007001.000334,11,2s2.2p2.(1D).3d,2P,1.5,3/2,True,4,14.91649,False,
007001.000335,11,2s2.2p2.(1D).3d,2P,0.5,1/2,True,2,14.91669,False,
007001.000336,11,2s2.2p2.(1D).3d,2S,0.5,1/2,True,2,14.94828,False,
007001.000013,11,2s.2p4,2D,1.5,3/2,True,4,,False,
007001.000337,11,2s.2p4,2D,2.5,5/2,True,6,15.02695,False,
007001.000338,11,2s2.2p2.(1D).4p,2F*,2.5,5/2,True,6,15.15662,False,
007001.000339,11,2s2.2p2.(1D).4p,2F*,3.5,7/2,True,8,15.15662,False,
007001.000340,11,2s2.2p2.(1D).4f H,2[5]*,4.5,9/2,True,10,15.583335,False,
007001.000341,11,2s2.2p2.(1D).4f H,2[5]*,5.5,11/2,True,12,15.583335,False,
007001.000342,11,2s.2p3.(5S*).3s,6S*,2.5,5/2,True,6,16.24193,True,
007001.000343,11,2s.2p3.(5S*).3p,6P,1.5,3/2,True,4,17.615768,False,
007001.000344,11,2s.2p3.(5S*).3p,6P,2.5,5/2,True,6,17.615912,False,
007001.000345,11,2s.2p3.(5S*).3p,6P,3.5,7/2,True,8,17.616187,False,
007001.000346,11,2s.2p3.(5S*).3p,4P,0.5,1/2,True,2,17.898,False,
007001.000347,11,2s.2p3.(5S*).3p,4P,1.5,3/2,True,4,17.898,False,
007001.000348,11,2s.2p3.(5S*).3p,4P,2.5,5/2,True,6,17.898,False,
007001.000349,11,2s.2p3.(5S*).4p,4P,0.5,1/2,True,2,19.148,False,
007001.000350,11,2s.2p3.(5S*).4p,4P,1.5,3/2,True,4,19.148,False,
007001.000351,11,2s.2p3.(5S*).4p,4P,2.5,5/2,True,6,19.148,False,
007001.000352,11,2s.2p3.(5S*).5p,4P,0.5,1/2,True,2,19.6294,False,
007001.000353,11,2s.2p3.(5S*).5p,4P,1.5,3/2,True,4,19.6294,False,
007001.000354,11,2s.2p3.(5S*).5p,4P,2.5,5/2,True,6,19.6294,False,
007001.000355,11,2s.2p3.(5S*).6p,4P,0.5,1/2,True,2,19.8674,False,
007001.000356,11,2s.2p3.(5S*).6p,4P,1.5,3/2,True,4,19.8674,False,
007001.000357,11,2s.2p3.(5S*).6p,4P,2.5,5/2,True,6,19.8674,False,
007001.000358,11,2s.2p3.(5S*).7p,4P,0.5,1/2,True,2,20.002,False,
007001.000359,11,2s.2p3.(5S*).7p,4P,1.5,3/2,True,4,20.002,False,
007001.000360,11,2s.2p3.(5S*).7p,4P,2.5,5/2,True,6,20.002,False,
007001.000361,11,2s.2p3.(5S*).8p,4P,0.5,1/2,True,2,20.0861,False,
007001.000362,11,2s.2p3.(5S*).8p,4P,1.5,3/2,True,4,20.0861,False,
007001.000363,11,2s.2p3.(5S*).8p,4P,2.5,5/2,True,6,20.0861,False,
007001.000364,11,2s.2p3.(5S*).9p,4P,0.5,1/2,True,2,20.1395,True,
007001.000365,11,2s.2p3.(5S*).9p,4P,1.5,3/2,True,4,20.1395,True,
007001.000366,11,2s.2p3.(5S*).9p,4P,2.5,5/2,True,6,20.1395,True,
007001.000367,11,2s.2p3.(5S*).10p,4P,0.5,1/2,True,2,20.181,False,
007001.000368,11,2s.2p3.(5S*).10p,4P,1.5,3/2,True,4,20.181,False,
007001.000369,11,2s.2p3.(5S*).10p,4P,2.5,5/2,True,6,20.181,False,
007001.000370,11,2s.2p3.(5S*).11p,4P,0.5,1/2,True,2,20.2093,False,
007001.000371,11,2s.2p3.(5S*).11p,4P,1.5,3/2,True,4,20.2093,False,
007001.000372,11,2s.2p3.(5S*).11p,4P,2.5,5/2,True,6,20.2093,False,
007001.000373,11,2s.2p3.(5S*).12p,4P,0.5,1/2,True,2,20.2296,False,
007001.000374,11,2s.2p3.(5S*).12p,4P,1.5,3/2,True,4,20.2296,False,
007001.000375,11,2s.2p3.(5S*).12p,4P,2.5,5/2,True,6,20.2296,False,
007001.000376,11,2s.2p3.(5S*).13p,4P,0.5,1/2,True,2,20.2464,False,
007001.000377,11,2s.2p3.(5S*).13p,4P,1.5,3/2,True,4,20.2464,False,
007001.000378,11,2s.2p3.(5S*).13p,4P,2.5,5/2,True,6,20.2464,False,
007001.000379,11,2s.2p3.(5S*).14p,4P,0.5,1/2,True,2,20.2589,False,
007001.000380,11,2s.2p3.(5S*).14p,4P,1.5,3/2,True,4,20.2589,False,
007001.000381,11,2s.2p3.(5S*).14p,4P,2.5,5/2,True,6,20.2589,False,
007002.000001,12,2s2.2p2,3P,0.0,0,True,1,0.0,False,0.0
007002.000016,12,2s2.2p2,3P,1.0,1,True,3,0.00604,False,
007002.000017,12,2s2.2p2,3P,2.0,2,True,5,0.01622,False,
007002.000018,12,2s2.2p2,1D,2.0,2,True,5,1.89897,False,
007002.000019,12,2s2.2p2,1S,0.0,0,True,1,4.05289,False,
007002.000020,12,2s.2p3,5S*,2.0,2,True,5,5.80055,False,
007002.000021,12,2s.2p3,3D*,3.0,3,True,7,11.43596,False,
007002.000022,12,2s.2p3,3D*,2.0,2,True,5,11.43758,False,
007002.000023,12,2s.2p3,3D*,1.0,1,True,3,11.43777,False,
007002.000024,12,2s.2p3,3P*,1.0,1,True,3,13.54113,False,
007002.000025,12,2s.2p3,3P*,2.0,2,True,5,13.54126,False,
007002.000026,12,2s.2p3,3P*,0.0,0,True,1,13.54199,False,
007002.000027,12,2s.2p3,1D*,2.0,2,True,5,17.877026,False,
007002.000028,12,2s2.2p.3s,3P*,0.0,0,True,1,18.462312,False,
007002.000029,12,2s2.2p.3s,3P*,1.0,1,True,3,18.466228,False,
007002.000030,12,2s2.2p.3s,3P*,2.0,2,True,5,18.483133,False,
007002.000031,12,2s2.2p.3s,1P*,1.0,1,True,3,18.49693,False,
007002.000032,12,2s.2p3,3S*,1.0,1,True,3,19.233263,False,
007002.000033,12,2s2.2p.3p,1P,1.0,1,True,3,20.409133,False,
007002.000034,12,2s2.2p.3p,3D,1.0,1,True,3,20.646058,False,
007002.000035,12,2s2.2p.3p,3D,2.0,2,True,5,20.653592,False,
007002.000036,12,2s2.2p.3p,3D,3.0,3,True,7,20.665518,False,
007002.000037,12,2s.2p3,1P*,1.0,1,True,3,20.676307,False,
007002.000038,12,2s2.2p.3p,3S,1.0,1,True,3,20.939965,False,
007002.000039,12,2s2.2p.3p,3P,0.0,0,True,1,21.148308,False,
007002.000040,12,2s2.2p.3p,3P,1.0,1,True,3,21.152682,False,
007002.000041,12,2s2.2p.3p,3P,2.0,2,True,5,21.159916,False,
007002.000042,12,2s2.2p.3p,1D,2.0,2,True,5,21.599539,False,
007002.000043,12,2s2.2p.3p,1S,0.0,0,True,1,22.103082,False,
007002.000044,12,2s2.2p.3d,3F*,2.0,2,True,5,23.124489,False,
007002.000045,12,2s2.2p.3d,3F*,3.0,3,True,7,23.131853,False,
007002.000046,12,2s2.2p.3d,3F*,4.0,4,True,9,23.141959,False,
007002.000047,12,2s2.2p.3d,1D*,2.0,2,True,5,23.196374,False,
007002.000048,12,2s2.2p.3d,3D*,1.0,1,True,3,23.239296,False,
007002.000049,12,2s2.2p.3d,3D*,2.0,2,True,5,23.242271,False,
007002.000050,12,2s2.2p.3d,3D*,3.0,3,True,7,23.246033,False,
007002.000051,12,2s2.2p.3d,3P*,2.0,2,True,5,23.41533,False,
007002.000052,12,2s2.2p.3d,3P*,1.0,1,True,3,23.421752,False,
007002.000053,12,2s2.2p.3d,3P*,0.0,0,True,1,23.425232,False,
007002.000054,12,2s2.2p.3d,1F*,3.0,3,True,7,23.474568,False,
007002.000055,12,2s2.2p.3d,1P*,1.0,1,True,3,23.571906,False,
007002.000056,12,2s2.2p.4s,3P*,0.0,0,True,1,24.367883,False,
007002.000057,12,2s2.2p.4s,3P*,1.0,1,True,3,24.37431,False,
007002.000058,12,2s2.2p.4s,3P*,2.0,2,True,5,24.389123,False,
007002.000059,12,2s2.2p.4s,1P*,1.0,1,True,3,24.531351,False,
007002.000060,12,2s2.2p.4p,1P,1.0,1,True,3,25.065964,False,
007002.000061,12,2s2.2p.4p,3D,1.0,1,True,3,25.133348,False,
007002.000062,12,2s2.2p.4p,3D,2.0,2,True,5,25.139688,False,
007002.000063,12,2s2.2p.4p,3D,3.0,3,True,7,25.151603,False,
007002.000064,12,2s2.2p.4p,3P,0.0,0,True,1,25.188937,False,
007002.000065,12,2s2.2p.4p,3P,1.0,1,True,3,25.192229,False,
007002.000066,12,2s2.2p.4p,3P,2.0,2,True,5,25.200902,False,
007002.000067,12,2s2.2p.4p,3S,1.0,1,True,3,25.235454,False,
007002.000068,12,2s2.2p.4p,1D,2.0,2,True,5,25.460177,False,
007002.000069,12,2s.2p2.(4P).3s,5P,1.0,1,True,3,25.4909,False,
007002.000070,12,2s.2p2.(4P).3s,5P,2.0,2,True,5,25.497874,False,
007002.000071,12,2s.2p2.(4P).3s,5P,3.0,3,True,7,25.506626,False,
007002.000072,12,2s2.2p.4p,1S,0.0,0,True,1,25.6536,False,
007002.000073,12,2s2.2p.4d,3F*,2.0,2,True,5,25.996219,False,
007002.000074,12,2s2.2p.4d,3F*,3.0,3,True,7,26.004194,False,
007002.000075,12,2s2.2p.4d,3F*,4.0,4,True,9,26.014849,False,
007002.000076,12,2s2.2p.4d,1D*,2.0,2,True,5,26.027477,False,
007002.000077,12,2s2.2p.4d,3D*,1.0,1,True,3,26.066417,False,
007002.000078,12,2s2.2p.4d,3D*,2.0,2,True,5,26.069666,False,
007002.000079,12,2s2.2p.4d,3D*,3.0,3,True,7,26.074085,False,
007002.000080,12,2s2.2p.4d,3P*,2.0,2,True,5,26.124123,False,
007002.000081,12,2s2.2p.4d,3P*,1.0,1,True,3,26.129847,False,
007002.000082,12,2s2.2p.4d,3P*,0.0,0,True,1,26.132949,False,
007002.000083,12,2s2.2p.(2P*<1/2>).4f,2[5/2],3.0,3,True,7,26.164394,False,
007002.000084,12,2s2.2p.(2P*<1/2>).4f,2[5/2],2.0,2,True,5,26.164749,False,
007002.000085,12,2s2.2p.(2P*<1/2>).4f,2[7/2],3.0,3,True,7,26.167641,False,
007002.000086,12,2s2.2p.(2P*<1/2>).4f,2[7/2],4.0,4,True,9,26.168135,False,
007002.000087,12,2s2.2p.4d,1F*,3.0,3,True,7,26.173514,False,
007002.000088,12,2s2.2p.(2P*<3/2>).4f,2[7/2],3.0,3,True,7,26.196278,False,
007002.000089,12,2s2.2p.(2P*<3/2>).4f,2[7/2],4.0,4,True,9,26.197223,False,
007002.000090,12,2s2.2p.4d,1P*,1.0,1,True,3,26.202344,False,
007002.000091,12,2s2.2p.(2P*<3/2>).4f,2[9/2],5.0,5,True,11,26.209014,False,
007002.000092,12,2s2.2p.(2P*<3/2>).4f,2[9/2],4.0,4,True,9,26.210511,False,
007002.000093,12,2s2.2p.(2P*<3/2>).4f,2[5/2],3.0,3,True,7,26.211558,False,
007002.000094,12,2s2.2p.(2P*<3/2>).4f,2[5/2],2.0,2,True,5,26.212139,False,
007002.000095,12,2s2.2p.(2P*<3/2>).4f,2[3/2],1.0,1,True,3,26.220994,False,
007002.000096,12,2s2.2p.(2P*<3/2>).4f,2[3/2],2.0,2,True,5,26.221455,False,
007002.000097,12,2s.2p2.(4P).3s,3P,0.0,0,True,1,26.253573,False,
007002.000098,12,2s.2p2.(4P).3s,3P,1.0,1,True,3,26.257305,False,
007002.000099,12,2s.2p2.(4P).3s,3P,2.0,2,True,5,26.263284,False,
007002.000100,12,2s2.2p.5s,3P*,0.0,0,True,1,26.558898,False,
007002.000101,12,2s2.2p.5s,3P*,1.0,1,True,3,26.564568,False,
007002.000102,12,2s2.2p.5s,3P*,2.0,2,True,5,26.580245,False,
007002.000103,12,2s2.2p.5s,1P*,1.0,1,True,3,26.635424,False,
007002.000104,12,2p4,3P,2.0,2,True,5,27.312,False,
007002.000105,12,2p4,3P,1.0,1,True,3,27.31,False,
007002.000106,12,2p4,3P,0.0,0,True,1,27.315,False,
007002.000107,12,2s2.2p.5d,1D*,2.0,2,True,5,27.33794,False,
007002.000002,12,2s2.2p.5d,3D*,1.0,1,True,3,,False,
007002.000108,12,2s2.2p.5d,3D*,2.0,2,True,5,27.3601,False,
007002.000109,12,2s2.2p.5d,3D*,3.0,3,True,7,27.3653,False,
007002.000110,12,2s2.2p.(2P*<1/2>).5f,2[5/2],3.0,3,True,7,27.407265,False,
007002.000111,12,2s2.2p.(2P*<1/2>).5f,2[5/2],2.0,2,True,5,27.407576,False,
