Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Level ID,Reference
"=""2s2.2p4.(3P<2>).11s""","=""2[2]""","=""3/2""",4,"=""""","=""17.28020""","=""""","=""""","=""009001.000155""","="""""
"=""2s2.2p4.(3P<2>).10d""","=""2[2]""","=""3/2""",4,"=""""","=""17.28639""","=""""","=""""","=""009001.000156""","="""""
"=""2s2.2p4.(3P<2>).10d""","=""2[2]""","=""5/2""",6,"=""""","=""17.28639""","=""""","=""""","=""009001.000157""","="""""
"=""2s2.2p4.(3P<2>).10d""","=""2[0]""","=""1/2""",2,"=""""","=""17.28653""","=""""","=""""","=""009001.000158""","="""""
"=""2s2.2p4.(3P<1>).9d""","=""2[2]""","=""3/2""",4,"=""""","=""17.29647""","=""""","=""""","=""009001.000159""","="""""
"=""2s2.2p4.(3P<1>).9d""","=""2[2]""","=""5/2""",6,"=""""","=""17.29647""","=""""","=""""","=""009001.000160""","="""""
"=""2s2.2p4.(3P<2>).12s""","=""2[2]""","=""3/2""",4,"=""""","=""17.30492""","=""""","=""""","=""009001.000161""","="""""
"=""2s2.2p4.(3P<0>).10s""","=""2[0]""","=""1/2""",2,"=""""","=""17.30554""","=""""","=""""","=""009001.000162""","="""""
"=""2s2.2p4.(3P<2>).11d""","=""2[2]""","=""3/2""",4,"=""""","=""17.31017""","=""""","=""""","=""009001.000163""","="""""
"=""2s2.2p4.(3P<2>).11d""","=""2[2]""","=""5/2""",6,"=""""","=""17.31017""","=""""","=""""","=""009001.000164""","="""""
"=""2s2.2p4.(3P<0>).9d""","=""2[2]""","=""3/2""",4,"=""""","=""17.31474""","=""""","=""""","=""009001.000165""","="""""
"=""2s2.2p4.(3P<0>).9d""","=""2[2]""","=""5/2""",6,"=""""","=""17.31474""","=""""","=""""","=""009001.000166""","="""""
"=""2s2.2p4.(3P<2>).13s""","=""2[2]""","=""3/2""",4,"=""""","=""17.32465""","=""""","=""""","=""009001.000167""","="""""
"=""2s2.2p4.(3P<2>).12d""","=""2[2]""","=""3/2""",4,"=""""","=""17.32825""","=""""","=""""","=""009001.000168""","="""""
"=""2s2.2p4.(3P<2>).12d""","=""2[2]""","=""5/2""",6,"=""""","=""17.32825""","=""""","=""""","=""009001.000169""","="""""
"=""2s2.2p4.(3P<1>).10d""","=""2[2]""","=""3/2""",4,"=""""","=""17.32835""","=""""","=""""","=""009001.000170""","="""""
"=""2s2.2p4.(3P<1>).10d""","=""2[2]""","=""5/2""",6,"=""""","=""17.32835""","=""""","=""""","=""009001.000171""","="""""
"=""2s2.2p4.(3P<2>).14s""","=""2[2]""","=""3/2""",4,"=""""","=""17.33943""","=""""","=""""","=""009001.000172""","="""""
"=""2s2.2p4.(3P<0>).11s""","=""2[0]""","=""1/2""",2,"=""""","=""17.33943""","=""""","=""""","=""009001.000173""","="""""
"=""2s2.2p4.(3P<2>).13d""","=""2[2]""","=""3/2""",4,"=""""","=""17.34219""","=""""","=""""","=""009001.000174""","="""""
"=""2s2.2p4.(3P<2>).13d""","=""2[2]""","=""5/2""",6,"=""""","=""17.34219""","=""""","=""""","=""009001.000175""","="""""
"=""2s2.2p4.(3P<0>).10d""","=""2[2]""","=""3/2""",4,"=""""","=""17.34683""","=""""","=""""","=""009001.000176""","="""""
"=""2s2.2p4.(3P<0>).10d""","=""2[2]""","=""5/2""",6,"=""""","=""17.34683""","=""""","=""""","=""009001.000177""","="""""
"=""2s2.2p4.(3P<2>).15s""","=""2[2]""","=""3/2""",4,"=""""","=""17.35124""","=""""","=""""","=""009001.000178""","="""""
"=""2s2.2p4.(3P<1>).11d""","=""2[2]""","=""3/2""",4,"=""""","=""17.35215""","=""""","=""""","=""009001.000179""","="""""
"=""2s2.2p4.(3P<1>).11d""","=""2[2]""","=""5/2""",6,"=""""","=""17.35215""","=""""","=""""","=""009001.000180""","="""""
"=""2s2.2p4.(3P<2>).14d""","=""2[2]""","=""3/2""",4,"=""""","=""17.35321""","=""""","=""""","=""009001.000181""","="""""
"=""2s2.2p4.(3P<2>).14d""","=""2[2]""","=""5/2""",6,"=""""","=""17.35321""","=""""","=""""","=""009001.000182""","="""""
"=""2s2.2p4.(3P<2>).16s""","=""2[2]""","=""3/2""",4,"=""""","=""17.36070""","=""""","=""""","=""009001.000183""","="""""
"=""2s2.2p4.(3P<2>).15d""","=""2[2]""","=""3/2""",4,"=""""","=""17.36220""","=""""","=""""","=""009001.000184""","="""""
"=""2s2.2p4.(3P<2>).15d""","=""2[2]""","=""5/2""",6,"=""""","=""17.36220""","=""""","=""""","=""009001.000185""","="""""
"=""2s2.2p4.(3P<0>).12s""","=""2[0]""","=""1/2""",2,"=""""","=""17.36551""","=""""","=""""","=""009001.000186""","="""""
"=""2s2.2p4.(3P<2>).17s""","=""2[2]""","=""3/2""",4,"=""""","=""17.36839""","=""""","=""""","=""009001.000187""","="""""
"=""2s2.2p4.(3P<2>).16d""","=""2[2]""","=""3/2""",4,"=""""","=""17.36953""","=""""","=""""","=""009001.000188""","="""""
"=""2s2.2p4.(3P<2>).16d""","=""2[2]""","=""5/2""",6,"=""""","=""17.36953""","=""""","=""""","=""009001.000189""","="""""
"=""2s2.2p4.(3P<1>).12d""","=""2[2]""","=""3/2""",4,"=""""","=""17.37031""","=""""","=""""","=""009001.000190""","="""""
"=""2s2.2p4.(3P<1>).12d""","=""2[2]""","=""5/2""",6,"=""""","=""17.37031""","=""""","=""""","=""009001.000191""","="""""
"=""2s2.2p4.(3P<0>).11d""","=""2[2]""","=""5/2""",6,"=""""","=""17.37067""","=""""","=""""","=""009001.000193""","="""""
"=""2s2.2p4.(3P<0>).11d""","=""2[2]""","=""3/2""",4,"=""""","=""17.37067""","=""""","=""""","=""009001.000192""","="""""
"=""2s2.2p4.(3P<2>).18s""","=""2[2]""","=""3/2""",4,"=""""","=""17.37471""","=""""","=""""","=""009001.000194""","="""""
"=""2s2.2p4.(3P<2>).17d""","=""2[2]""","=""5/2""",6,"=""""","=""17.37573""","=""""","=""""","=""009001.000196""","="""""
"=""2s2.2p4.(3P<2>).17d""","=""2[2]""","=""3/2""",4,"=""""","=""17.37573""","=""""","=""""","=""009001.000195""","="""""
"=""2s2.2p4.(3P<2>).18d""","=""2[2]""","=""3/2""",4,"=""""","=""17.38077""","=""""","=""""","=""009001.000197""","="""""
"=""2s2.2p4.(3P<2>).18d""","=""2[2]""","=""5/2""",6,"=""""","=""17.38077""","=""""","=""""","=""009001.000198""","="""""
"=""2s2.2p4.(3P<1>).13d""","=""2[2]""","=""3/2""",4,"=""""","=""17.38447""","=""""","=""""","=""009001.000199""","="""""
"=""2s2.2p4.(3P<1>).13d""","=""2[2]""","=""5/2""",6,"=""""","=""17.38447""","=""""","=""""","=""009001.000200""","="""""
