Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Level ID,Reference
"=""2s2.2p2.(3P).5f F""","=""2[4]*""","=""9/2""",10,"=""""","=""32.979766""","=""""","=""""","=""008002.000185""","="""""
"=""2s2.2p2.(3P).5f F""","=""2[4]*""","=""7/2""",8,"=""""","=""32.980404""","=""""","=""""","=""008002.000186""","="""""
"=""2s2.2p2.(3P<2>).5g""","=""2[3]""","=""5/2""",6,"=""""","=""32.980739""","=""""","=""""","=""008002.000187""","="""""
"=""2s2.2p2.(3P<2>).5g""","=""2[3]""","=""7/2""",8,"=""""","=""32.980754""","=""""","=""""","=""008002.000188""","="""""
"=""2s2.2p2.(3P<2>).5g""","=""2[4]""","=""9/2""",10,"=""""","=""32.982636""","=""""","=""""","=""008002.000189""","="""""
"=""2s2.2p2.(3P<2>).5g""","=""2[4]""","=""7/2""",8,"=""""","=""32.982636""","=""""","=""""","=""008002.000190""","="""""
"=""2s2.2p2.(3P<2>).5g""","=""2[5]""","=""11/2""",12,"=""""","=""32.982792""","=""""","=""""","=""008002.000191""","="""""
"=""2s2.2p2.(3P<2>).5g""","=""2[5]""","=""9/2""",10,"=""""","=""32.982792""","=""""","=""""","=""008002.000192""","="""""
"=""2s2.2p2.(1D).4p""","=""2F*""","=""5/2""",6,"=""""","=""33.051674""","=""""","=""""","=""008002.000193""","="""""
"=""2s2.2p2.(1D).4p""","=""2F*""","=""7/2""",8,"=""""","=""33.052740""","=""""","=""""","=""008002.000194""","="""""
"=""2s2.2p2.(1D).4p""","=""2D*""","=""3/2""",4,"=""""","=""33.057203""","=""""","=""""","=""008002.000195""","="""""
"=""2s2.2p2.(1D).4p""","=""2D*""","=""5/2""",6,"=""""","=""33.059219""","=""""","=""""","=""008002.000196""","="""""
"=""2s2.2p2.(3P).6s""","=""4P""","=""1/2""",2,"=""""","=""33.06634""","=""""","=""""","=""008002.000197""","="""""
"=""2s2.2p2.(3P).6s""","=""4P""","=""3/2""",4,"=""""","=""33.07923""","=""""","=""""","=""008002.000198""","="""""
"=""2s2.2p2.(3P).6s""","=""4P""","=""5/2""",6,"=""""","=""33.100214""","=""""","=""""","=""008002.000199""","="""""
"=""2s2.2p2.(3P).6s""","=""2P""","=""1/2""",2,"=""""","=""33.11632""","=""?""","=""""","=""008002.000200""","="""""
"=""2s2.2p2.(3P).6s""","=""2P""","=""3/2""",4,"=""""","=""33.140757""","=""""","=""""","=""008002.000201""","="""""
"=""2s2.2p2.(1D).4p""","=""2P*""","=""1/2""",2,"=""""","=""33.160848""","=""""","=""""","=""008002.000202""","="""""
"=""2s2.2p2.(1D).4p""","=""2P*""","=""3/2""",4,"=""""","=""33.164631""","=""""","=""""","=""008002.000203""","="""""
"=""2s.2p3.(5S*).3p""","=""6P""","=""3/2""",4,"=""""","=""33.199026""","=""+x""","=""""","=""008002.000204""","="""""
