Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Level ID,Reference
"=""2s2.2p5.(2P*<1/2>).4f""","=""2[7/2]""","=""4""",9,"=""""","=""20.81030702""","=""""","=""0.00000012""","=""010001.000072""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).4f""","=""2[5/2]""","=""3""",7,"=""""","=""20.81033531""","=""""","=""0.00000012""","=""010001.000073""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).4f""","=""2[5/2]""","=""2""",5,"=""""","=""20.81033675""","=""""","=""0.00000012""","=""010001.000074""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).5p""","=""2[3/2]""","=""1""",3,"=""""","=""20.87341655""","=""""","=""0.00000012""","=""010001.000076""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).5p""","=""2[3/2]""","=""2""",5,"=""""","=""20.87629955""","=""""","=""0.00000012""","=""010001.000078""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).5p""","=""2[1/2]""","=""1""",3,"=""""","=""20.87380857""","=""""","=""0.00000012""","=""010001.000077""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).5p""","=""2[1/2]""","=""0""",1,"=""""","=""20.90210303""","=""""","=""0.00000012""","=""010001.000079""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""2""",5,"=""""","=""20.94398733""","=""""","=""0.00000012""","=""010001.000080""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""",3,"=""""","=""20.94928177""","=""""","=""0.00000012""","=""010001.000081""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""0""",1,"=""""","=""21.01321219""","=""""","=""0.00000012""","=""010001.000082""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""1""",3,"=""""","=""21.01388581""","=""""","=""0.00000012""","=""010001.000083""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5d""","=""2[7/2]*""","=""4""",9,"=""""","=""21.01552439""","=""""","=""0.00000014""","=""010001.000084""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5d""","=""2[7/2]*""","=""3""",7,"=""""","=""21.01560547""","=""""","=""0.00000012""","=""010001.000085""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""",5,"=""""","=""21.01638327""","=""""","=""0.00000012""","=""010001.000086""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""1""",3,"=""""","=""21.01742872""","=""""","=""0.00000012""","=""010001.000087""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""2""",5,"=""""","=""21.01857880""","=""""","=""0.00000012""","=""010001.000088""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""3""",7,"=""""","=""21.01865519""","=""""","=""0.00000012""","=""010001.000089""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5f""","=""2[3/2]""","=""1""",3,"=""""","=""21.01909910""","=""""","=""0.00000012""","=""010001.000090""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5f""","=""2[3/2]""","=""2""",5,"=""""","=""21.01910144""","=""""","=""0.00000012""","=""010001.000091""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5f""","=""2[9/2]""","=""4""",9,"=""""","=""21.01958453""","=""""","=""0.00000012""","=""010001.000092""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5f""","=""2[9/2]""","=""5""",11,"=""""","=""21.01958502""","=""""","=""0.00000012""","=""010001.000093""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5g""","=""2[5/2]*""","=""2""",5,"=""""","=""21.01988918""","=""""","=""0.00000012""","=""010001.000094""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5g""","=""2[5/2]*""","=""3""",7,"=""""","=""21.01988951""","=""""","=""0.00000012""","=""010001.000095""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5g""","=""2[11/2]*""","=""5""",11,"=""""","=""21.02005903""","=""""","=""0.00000012""","=""010001.000096""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5g""","=""2[11/2]*""","=""6""",13,"=""""","=""21.02005991""","=""""","=""0.00000012""","=""010001.000097""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5f""","=""2[5/2]""","=""3""",7,"=""""","=""21.02015290""","=""""","=""0.00000012""","=""010001.000098""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5f""","=""2[5/2]""","=""2""",5,"=""""","=""21.02015446""","=""""","=""0.00000012""","=""010001.000099""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5g""","=""2[7/2]*""","=""3""",7,"=""""","=""21.02038133""","=""""","=""0.00000012""","=""010001.000100""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5g""","=""2[7/2]*""","=""4""",9,"=""""","=""21.02038185""","=""""","=""0.00000012""","=""010001.000101""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5g""","=""2[9/2]*""","=""4""",9,"=""""","=""21.02055343""","=""""","=""0.00000012""","=""010001.000102""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5g""","=""2[9/2]*""","=""5""",11,"=""""","=""21.02055425""","=""""","=""0.00000012""","=""010001.000103""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5f""","=""2[7/2]""","=""3""",7,"=""""","=""21.02064976""","=""""","=""0.00000012""","=""010001.000104""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).5f""","=""2[7/2]""","=""4""",9,"=""""","=""21.02065013""","=""""","=""0.00000012""","=""010001.000105""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""0""",1,"=""""","=""21.04085339""","=""""","=""0.00000012""","=""010001.000106""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""",3,"=""""","=""21.04354431""","=""""","=""0.00000012""","=""010001.000107""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""",3,"=""""","=""21.04608736""","=""""","=""0.00000016""","=""010001.000108""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6p""","=""2[1/2]""","=""0""",1,"=""""","=""21.07442614""","=""""","=""0.00000014""","=""010001.000113""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""",7,"=""""","=""21.05216837""","=""""","=""0.00000012""","=""010001.000109""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""",5,"=""""","=""21.05433227""","=""""","=""0.00000025""","=""010001.000110""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6p""","=""2[3/2]""","=""1""",3,"=""""","=""21.05740907""","=""""","=""0.00000012""","=""010001.000111""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""",5,"=""""","=""21.05794707""","=""""","=""0.00000012""","=""010001.000112""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""2""",5,"=""""","=""21.11313791""","=""""","=""0.00000012""","=""010001.000114""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""1""",3,"=""""","=""21.11401428""","=""""","=""0.00000012""","=""010001.000117""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""2""",5,"=""""","=""21.11318538""","=""""","=""0.00000015""","=""010001.000115""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""3""",7,"=""""","=""21.11322925""","=""""","=""0.00000015""","=""010001.000116""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).5f""","=""2[7/2]""","=""3""",7,"=""""","=""21.11670139""","=""""","=""0.00000012""","=""010001.000118""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).5f""","=""2[7/2]""","=""4""",9,"=""""","=""21.11670208""","=""""","=""0.00000012""","=""010001.000119""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).5f""","=""2[5/2]""","=""3""",7,"=""""","=""21.11670928""","=""""","=""0.00000012""","=""010001.000120""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).5f""","=""2[5/2]""","=""2""",5,"=""""","=""21.11671088""","=""""","=""0.00000012""","=""010001.000121""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).5g""","=""2[9/2]*""","=""5""",11,"=""""","=""21.11700150""","=""""","=""0.00000012""","=""010001.000122""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).5g""","=""2[9/2]*""","=""4""",9,"=""""","=""21.11700158""","=""""","=""0.00000014""","=""010001.000123""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).5g""","=""2[7/2]*""","=""4""",9,"=""""","=""21.11700337""","=""""","=""0.00000014""","=""010001.000124""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).5g""","=""2[7/2]*""","=""3""",7,"=""""","=""21.11700481""","=""""","=""0.00000014""","=""010001.000125""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""",5,"=""""","=""21.14336221""","=""""","=""0.00000012""","=""010001.000126""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""",3,"=""""","=""21.14637893""","=""""","=""0.00000012""","=""010001.000127""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).6p""","=""2[1/2]""","=""1""",3,"=""""","=""21.14902003""","=""""","=""0.00000012""","=""010001.000128""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).6p""","=""2[1/2]""","=""0""",1,"=""""","=""21.16278517""","=""""","=""0.00000019""","=""010001.000131""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).6p""","=""2[3/2]""","=""1""",3,"=""""","=""21.149857""","=""""","=""0.000004""","=""010001.000129""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).6p""","=""2[3/2]""","=""2""",5,"=""""","=""21.15135738""","=""""","=""0.00000014""","=""010001.000130""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""0""",1,"=""""","=""21.1824863""","=""""","=""0.0000006""","=""010001.000132""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""",3,"=""""","=""21.18286278""","=""""","=""0.00000015""","=""010001.000133""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""4""",9,"=""""","=""21.18375011""","=""""","=""0.00000012""","=""010001.000134""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""3""",7,"=""""","=""21.18380040""","=""""","=""0.00000016""","=""010001.000135""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""",5,"=""""","=""21.18431077""","=""""","=""0.00000014""","=""010001.000136""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""",3,"=""""","=""21.18492247""","=""""","=""0.00000025""","=""010001.000137""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""2""",5,"=""""","=""21.18553364""","=""""","=""0.00000012""","=""010001.000138""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""3""",7,"=""""","=""21.18558079""","=""""","=""0.00000012""","=""010001.000139""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6f""","=""2[3/2]""","=""1""",3,"=""""","=""21.18589162""","=""""","=""0.00000017""","=""010001.000140""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6f""","=""2[3/2]""","=""2""",5,"=""""","=""21.18589309""","=""""","=""0.00000012""","=""010001.000141""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6f""","=""2[9/2]""","=""4""",9,"=""""","=""21.18617212""","=""""","=""0.00000012""","=""010001.000142""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6f""","=""2[9/2]""","=""5""",11,"=""""","=""21.18617244""","=""""","=""0.00000016""","=""010001.000143""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6g""","=""2[5/2]*""","=""2""",5,"=""""","=""21.18635432""","=""""","=""0.00000014""","=""010001.000144""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6g""","=""2[5/2]*""","=""3""",7,"=""""","=""21.1863566""","=""""","=""0.0000006""","=""010001.000145""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6g""","=""2[11/2]*""","=""5""",11,"=""""","=""21.18645404""","=""""","=""0.00000016""","=""010001.000146""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6g""","=""2[11/2]*""","=""6""",13,"=""""","=""21.18645492""","=""""","=""0.00000016""","=""010001.000147""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6f""","=""2[5/2]""","=""3""",7,"=""""","=""21.18650689""","=""""","=""0.00000012""","=""010001.000148""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6f""","=""2[5/2]""","=""2""",5,"=""""","=""21.18650803""","=""""","=""0.00000012""","=""010001.000149""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6g""","=""2[7/2]*""","=""4""",9,"=""""","=""21.18663789""","=""""","=""0.00000015""","=""010001.000150""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6g""","=""2[7/2]*""","=""3""",7,"=""""","=""21.18663968""","=""""","=""0.00000014""","=""010001.000151""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6g""","=""2[9/2]*""","=""4""",9,"=""""","=""21.18674169""","=""""","=""0.00000012""","=""010001.000152""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6g""","=""2[9/2]*""","=""5""",11,"=""""","=""21.18674247""","=""""","=""0.00000012""","=""010001.000153""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6f""","=""2[7/2]""","=""3""",7,"=""""","=""21.18679426""","=""""","=""0.00000015""","=""010001.000154""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).6f""","=""2[7/2]""","=""4""",9,"=""""","=""21.18679463""","=""""","=""0.00000016""","=""010001.000155""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7p""","=""2[1/2]""","=""1""",3,"=""""","=""21.202440""","=""""","=""0.000022""","=""010001.000156""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7p""","=""2[1/2]""","=""0""",1,"=""""","=""21.2197406""","=""""","=""0.0000015""","=""010001.000161""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7p""","=""2[5/2]""","=""3""",7,"=""""","=""21.2053672""","=""""","=""0.0000017""","=""010001.000157""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7p""","=""2[5/2]""","=""2""",5,"=""""","=""21.206715""","=""""","=""0.000021""","=""010001.000158""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7p""","=""2[3/2]""","=""1""",3,"=""""","=""21.208489""","=""""","=""0.000025""","=""010001.000159""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7p""","=""2[3/2]""","=""2""",5,"=""""","=""21.208761""","=""""","=""0.000016""","=""010001.000160""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""0""",1,"=""""","=""21.24008531""","=""""","=""0.00000012""","=""010001.000162""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""",3,"=""""","=""21.24147014""","=""""","=""0.00000012""","=""010001.000163""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",5,"=""""","=""21.2599810""","=""""","=""0.0000005""","=""010001.000164""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""1""",3,"=""""","=""21.2619865""","=""""","=""0.0000006""","=""010001.000165""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""2""",5,"=""""","=""21.28064461""","=""""","=""0.00000012""","=""010001.000166""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""1""",3,"=""""","=""21.2812531""","=""""","=""0.0000004""","=""010001.000169""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).6d""","=""2[5/2]*""","=""2""",5,"=""""","=""21.28091538""","=""""","=""0.00000016""","=""010001.000167""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).6d""","=""2[5/2]*""","=""3""",7,"=""""","=""21.28095151""","=""""","=""0.00000019""","=""010001.000168""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).6f""","=""2[5/2]""","=""3""",7,"=""""","=""21.28309635""","=""""","=""0.00000014""","=""010001.000170""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).6f""","=""2[5/2]""","=""2""",5,"=""""","=""21.28309768""","=""""","=""0.00000015""","=""010001.000171""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).6f""","=""2[7/2]""","=""3""",7,"=""""","=""21.28311928""","=""""","=""0.00000014""","=""010001.000172""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).6f""","=""2[7/2]""","=""4""",9,"=""""","=""21.28311977""","=""""","=""0.00000014""","=""010001.000173""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).6g""","=""2[7/2]*""","=""4""",9,"=""""","=""21.28331166""","=""""","=""0.00000014""","=""010001.000174""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).6g""","=""2[7/2]*""","=""3""",7,"=""""","=""21.28331309""","=""""","=""0.00000014""","=""010001.000175""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).6g""","=""2[9/2]*""","=""4""",9,"=""""","=""21.28331405""","=""""","=""0.00000014""","=""010001.000176""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).6g""","=""2[9/2]*""","=""5""",11,"=""""","=""21.28331510""","=""""","=""0.00000014""","=""010001.000177""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7d""","=""2[1/2]*""","=""0""",1,"=""""","=""21.2842647""","=""""","=""0.0000014""","=""010001.000178""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7d""","=""2[1/2]*""","=""1""",3,"=""""","=""21.2846064""","=""""","=""0.0000014""","=""010001.000179""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7d""","=""2[7/2]*""","=""4""",9,"=""""","=""21.2850442""","=""""","=""0.0000005""","=""010001.000180""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7d""","=""2[7/2]*""","=""3""",7,"=""""","=""21.2850775""","=""""","=""0.0000004""","=""010001.000181""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""2""",5,"=""""","=""21.2857743""","=""""","=""0.0000007""","=""010001.000182""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""1""",3,"=""""","=""21.2859685""","=""""","=""0.0000011""","=""010001.000183""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7d""","=""2[5/2]*""","=""2""",5,"=""""","=""21.2862629""","=""""","=""0.0000004""","=""010001.000184""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7d""","=""2[5/2]*""","=""3""",7,"=""""","=""21.2862943""","=""""","=""0.0000005""","=""010001.000185""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7f""","=""2[3/2]""","=""2""",5,"=""""","=""21.2864214""","=""""","=""0.0000005""","=""010001.000186""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7f""","=""2[3/2]""","=""1""",3,"=""""","=""21.2864225""","=""""","=""0.0000005""","=""010001.000187""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7f""","=""2[9/2]""","=""5""",11,"=""""","=""21.2865968""","=""""","=""0.0000004""","=""010001.000188""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7f""","=""2[9/2]""","=""4""",9,"=""""","=""21.2865973""","=""""","=""0.0000004""","=""010001.000189""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7g""","=""2[5/2]*""","=""2""",5,"=""""","=""21.2867159""","=""""","=""0.0000014""","=""010001.000190""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7g""","=""2[5/2]*""","=""3""",7,"=""""","=""21.2867162""","=""""","=""0.0000004""","=""010001.000191""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7g""","=""2[11/2]*""","=""5""",11,"=""""","=""21.2867765""","=""""","=""0.0000004""","=""010001.000192""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7g""","=""2[11/2]*""","=""6""",13,"=""""","=""21.2867773""","=""""","=""0.0000004""","=""010001.000193""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7f""","=""2[5/2]""","=""3""",7,"=""""","=""21.2868505""","=""""","=""0.0000006""","=""010001.000194""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7f""","=""2[5/2]""","=""2""",5,"=""""","=""21.2868514""","=""""","=""0.0000009""","=""010001.000195""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7g""","=""2[7/2]*""","=""4""",9,"=""""","=""21.2869046""","=""""","=""0.0000004""","=""010001.000196""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7g""","=""2[7/2]*""","=""3""",7,"=""""","=""21.2869063""","=""""","=""0.0000004""","=""010001.000197""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7g""","=""2[9/2]*""","=""4""",9,"=""""","=""21.2869664""","=""""","=""0.0000004""","=""010001.000198""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7g""","=""2[9/2]*""","=""5""",11,"=""""","=""21.2869672""","=""""","=""0.0000004""","=""010001.000199""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7f""","=""2[7/2]""","=""3""",7,"=""""","=""21.2870099""","=""""","=""0.0000007""","=""010001.000200""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).7f""","=""2[7/2]""","=""4""",9,"=""""","=""21.2870121""","=""""","=""0.0000005""","=""010001.000201""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).8p""","=""2[1/2]""","=""1""",3,"=""""","=""21.294564""","=""""","=""0.000025""","=""010001.000202""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).8p""","=""2[1/2]""","=""0""",1,"=""""","=""21.30433""","=""""","=""0.00004""","=""010001.000210""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).8p""","=""2[5/2]""","=""3""",7,"=""""","=""21.29887""","=""""","=""0.00004""","=""010001.000203""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).8p""","=""2[5/2]""","=""2""",5,"=""""","=""21.29944""","=""""","=""0.00004""","=""010001.000204""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).8p""","=""2[3/2]""","=""1""",3,"=""""","=""21.3002391""","=""""","=""0.0000017""","=""010001.000205""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).8p""","=""2[3/2]""","=""2""",5,"=""""","=""21.300882""","=""""","=""0.000025""","=""010001.000206""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).7p""","=""2[3/2]""","=""1""",3,"=""""","=""21.3032418""","=""""","=""0.0000017""","=""010001.000207""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).7p""","=""2[3/2]""","=""2""",5,"=""""","=""21.3038970""","=""""","=""0.0000017""","=""010001.000208""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).7p""","=""2[1/2]""","=""1""",3,"=""""","=""21.30427""","=""""","=""0.00004""","=""010001.000209""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).7p""","=""2[1/2]""","=""0""",1,"=""""","=""21.3145513""","=""""","=""0.0000025""","=""010001.000211""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""2""",5,"=""""","=""21.3341332""","=""""","=""0.0000009""","=""010001.000212""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""1""",3,"=""""","=""21.3353143""","=""""","=""0.0000006""","=""010001.000213""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).8d""","=""2[1/2]*""","=""0""",1,"=""""","=""21.350120""","=""""","=""0.000007""","=""010001.000214""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).8d""","=""2[1/2]*""","=""1""",3,"=""""","=""21.3503118""","=""""","=""0.0000014""","=""010001.000215""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).8d""","=""2[7/2]*""","=""4""",9,"=""""","=""21.35071290""","=""""","=""0.00000025""","=""010001.000216""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).8d""","=""2[7/2]*""","=""3""",7,"=""""","=""21.35073261""","=""""","=""0.00000025""","=""010001.000217""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""2""",5,"=""""","=""21.3509183""","=""""","=""0.0000014""","=""010001.000218""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""1""",3,"=""""","=""21.351213""","=""""","=""0.000006""","=""010001.000219""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).8d""","=""2[5/2]*""","=""2""",5,"=""""","=""21.3514561""","=""""","=""0.0000012""","=""010001.000220""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).8d""","=""2[5/2]*""","=""3""",7,"=""""","=""21.3514758""","=""""","=""0.0000007""","=""010001.000221""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).8f""","=""2[3/2]""","=""2""",5,"=""""","=""21.351649""","=""""","=""0.000014""","=""010001.000222""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).8f""","=""2[3/2]""","=""1""",3,"=""""","=""21.351661""","=""""","=""0.000014""","=""010001.000223""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).8f""","=""2[9/2]""","=""5""",11,"=""""","=""21.351761""","=""""","=""0.000014""","=""010001.000224""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).8f""","=""2[9/2]""","=""4""",9,"=""""","=""21.351763""","=""""","=""0.000014""","=""010001.000225""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).8f""","=""2[7/2]""","=""4""",9,"=""""","=""21.352011""","=""""","=""0.000014""","=""010001.000226""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).8f""","=""2[7/2]""","=""3""",7,"=""""","=""21.352038""","=""""","=""0.000014""","=""010001.000227""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).8s""","=""2[1/2]*""","=""0""",1,"=""""","=""21.3568107""","=""""","=""0.0000011""","=""010001.000228""","=""L8826"""
"=""2s2.2p5.(2P*<1/2>).8s""","=""2[1/2]*""","=""1""",3,"=""""","=""21.3577339""","=""""","=""0.0000005""","=""010001.000229""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).9p""","=""2[5/2]""","=""3""",7,"=""""","=""21.36027""","=""""","=""0.00004""","=""010001.000230""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).9p""","=""2[5/2]""","=""2""",5,"=""""","=""21.3608738""","=""""","=""0.0000019""","=""010001.000231""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).9p""","=""2[3/2]""","=""1""",3,"=""""","=""21.361386""","=""""","=""0.000025""","=""010001.000232""","=""L8826"""
"=""2s2.2p5.(2P*<3/2>).9p""","=""2[3/2]""","=""2""",5,"=""""","=""21.36149""","=""""","=""0.00004""","=""010001.000233""","=""L8826"""
